NFat,Data,CliID,Pais,QTD,Valor,Mes,Ano,Status
542836,2021-02-01 11:31:00,16745.0,United Kingdom,172.0,239.3,2,2021,Completo
C549540,2021-04-10 10:12:00,17114.0,United Kingdom,145.0,15.9,4,2021,Completo
558368,2021-06-28 15:36:00,14329.0,United Kingdom,803.0,960.08,6,2021,Completo
567901,2021-09-22 16:28:00,,United Kingdom,395.0,1485.43,9,2021,Incompleto
540095,2021-01-04 15:40:00,14553.0,United Kingdom,131.0,201.94,1,2021,Completo
551035,2021-04-26 11:34:00,15065.0,United Kingdom,173.0,632.74,4,2021,Completo
562602,2021-08-08 10:11:00,12865.0,Austria,550.0,981.38,8,2021,Completo
564332,2021-08-24 14:02:00,14407.0,United Kingdom,122.0,354.62,8,2021,Completo
C538887,2020-12-14 16:19:00,13198.0,United Kingdom,145.0,10.95,12,2020,Completo
575750,2021-11-11 10:29:00,12600.0,Germany,161.0,379.58,11,2021,Completo
C557475,2021-06-20 13:33:00,13517.0,United Kingdom,145.0,3.75,6,2021,Completo
567530,2021-09-21 09:33:00,12390.0,Belgium,353.0,549.84,9,2021,Completo
544143,2021-02-16 11:58:00,15759.0,United Kingdom,20.0,87.8,2,2021,Completo
570884,2021-10-13 10:09:00,17315.0,United Kingdom,92.0,273.78,10,2021,Completo
571853,2021-10-19 13:23:00,14306.0,United Kingdom,158.0,390.38,10,2021,Completo
580097,2021-12-01 14:58:00,14216.0,United Kingdom,70.0,448.31,12,2021,Completo
539076,2020-12-16 08:03:00,16525.0,United Kingdom,96.0,391.0,12,2020,Completo
537859,2020-12-08 16:11:00,14030.0,United Kingdom,96.0,670.55,12,2020,Completo
554682,2021-05-25 16:08:00,14085.0,United Kingdom,170.0,311.5,5,2021,Completo
556502,2021-06-13 08:43:00,13761.0,United Kingdom,224.0,491.71,6,2021,Completo
553199,2021-05-15 15:13:00,17758.0,United Kingdom,112.0,176.71,5,2021,Completo
579916,2021-12-01 08:57:00,15187.0,United Kingdom,72.0,402.96,12,2021,Completo
557328,2021-06-20 09:53:00,14646.0,Netherlands,61.0,154.67,6,2021,Completo
575220,2021-11-09 11:19:00,17511.0,United Kingdom,1400.0,2506.0,11,2021,Completo
564334,2021-08-24 14:19:00,15812.0,United Kingdom,181.0,213.9,8,2021,Completo
576786,2021-11-16 13:53:00,16999.0,United Kingdom,153.0,238.99,11,2021,Completo
544833,2021-02-24 10:10:00,15974.0,United Kingdom,388.0,769.24,2,2021,Completo
568712,2021-09-28 15:50:00,17841.0,United Kingdom,303.0,748.1,9,2021,Completo
578248,2021-11-23 12:40:00,16255.0,United Kingdom,306.0,437.12,11,2021,Completo
546761,2021-03-16 14:02:00,17858.0,United Kingdom,84.0,432.2,3,2021,Completo
555414,2021-06-03 10:06:00,16230.0,United Kingdom,170.0,266.1,6,2021,Completo
558319,2021-06-28 11:53:00,,United Kingdom,41.0,261.73,6,2021,Incompleto
536946,2020-12-03 12:28:00,13013.0,United Kingdom,363.0,841.94,12,2020,Completo
C541861,2021-01-23 15:48:00,13742.0,United Kingdom,145.0,19.9,1,2021,Completo
576904,2021-11-17 09:25:00,14931.0,Channel Islands,78.0,211.63,11,2021,Completo
570660,2021-10-11 14:18:00,14866.0,United Kingdom,1570.0,3930.94,10,2021,Completo
543258,2021-02-04 16:06:00,,United Kingdom,1287.0,0.0,2,2021,Incompleto
C554004,2021-05-20 12:21:00,15367.0,United Kingdom,145.0,9.9,5,2021,Completo
542899,2021-02-01 14:12:00,17376.0,United Kingdom,35.0,105.85,2,2021,Completo
541362,2021-01-17 14:49:00,17730.0,United Kingdom,262.0,311.48,1,2021,Completo
572300,2021-10-23 14:40:00,18005.0,United Kingdom,49.0,139.97,10,2021,Completo
579741,2021-11-30 14:33:00,16910.0,United Kingdom,95.0,163.59,11,2021,Completo
569766,2021-10-06 11:24:00,14849.0,United Kingdom,370.0,393.57,10,2021,Completo
550033,2021-04-14 11:45:00,15005.0,United Kingdom,116.0,193.96,4,2021,Completo
551895,2021-05-05 10:22:00,12877.0,United Kingdom,28.0,89.4,5,2021,Completo
560269,2021-07-17 14:32:00,16168.0,United Kingdom,76.0,148.16,7,2021,Completo
C539402,2020-12-17 12:19:00,17315.0,United Kingdom,145.0,49.9,12,2020,Completo
540185,2021-01-05 13:40:00,14653.0,United Kingdom,237.0,212.15,1,2021,Completo
556460,2021-06-12 09:56:00,14276.0,United Kingdom,296.0,379.2,6,2021,Completo
545603,2021-03-04 11:49:00,15827.0,United Kingdom,14.0,38.1,3,2021,Completo
C565016,2021-08-31 16:28:00,15764.0,United Kingdom,145.0,12.05,8,2021,Completo
564049,2021-08-22 13:30:00,17585.0,United Kingdom,629.0,319.55,8,2021,Completo
555263,2021-06-01 15:47:00,15192.0,United Kingdom,441.0,422.99,6,2021,Completo
539421,2020-12-17 14:21:00,14016.0,EIRE,374.0,753.74,12,2020,Completo
566426,2021-09-12 14:23:00,17865.0,United Kingdom,484.0,663.24,9,2021,Completo
574171,2021-11-03 11:45:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
563239,2021-08-15 10:02:00,15048.0,United Kingdom,51.0,68.08,8,2021,Completo
540462,2021-01-07 12:45:00,16779.0,United Kingdom,195.0,434.95,1,2021,Completo
C538847,2020-12-14 13:27:00,17404.0,Sweden,145.0,1188.0,12,2020,Completo
544317,2021-02-17 14:51:00,18138.0,United Kingdom,38.0,152.65,2,2021,Completo
C552553,2021-05-10 10:51:00,15674.0,United Kingdom,145.0,334.71,5,2021,Completo
561499,2021-07-27 14:11:00,,United Kingdom,52.0,0.0,7,2021,Incompleto
C567355,2021-09-19 16:16:00,15764.0,United Kingdom,145.0,4.25,9,2021,Completo
539716,2020-12-21 12:57:00,17990.0,United Kingdom,52.0,148.0,12,2020,Completo
546182,2021-03-10 10:53:00,14334.0,United Kingdom,249.0,366.53,3,2021,Completo
573581,2021-10-31 14:22:00,14911.0,EIRE,392.0,596.91,10,2021,Completo
537419,2020-12-06 15:14:00,13495.0,United Kingdom,209.0,510.95,12,2020,Completo
569400,2021-10-04 08:30:00,17381.0,United Kingdom,110.0,231.0,10,2021,Completo
579196,2021-11-28 15:54:00,14096.0,United Kingdom,2106.0,8107.72,11,2021,Completo
576224,2021-11-14 13:08:00,15458.0,United Kingdom,156.0,161.64,11,2021,Completo
556306,2021-06-10 10:38:00,,United Kingdom,145.0,0.0,6,2021,Incompleto
538011,2020-12-09 12:24:00,14896.0,United Kingdom,184.0,257.22,12,2020,Completo
554694,2021-05-25 17:06:00,,United Kingdom,549.0,2216.87,5,2021,Incompleto
562343,2021-08-04 12:13:00,17381.0,United Kingdom,1208.0,376.32,8,2021,Completo
547053,2021-03-20 12:08:00,13001.0,United Kingdom,244.0,499.84,3,2021,Completo
559032,2021-07-05 14:53:00,17511.0,United Kingdom,1502.0,2156.44,7,2021,Completo
536834,2020-12-02 17:51:00,14576.0,United Kingdom,12.0,35.4,12,2020,Completo
557313,2021-06-19 15:56:00,13524.0,United Kingdom,30.0,88.5,6,2021,Completo
577022,2021-11-17 12:42:00,13668.0,United Kingdom,195.0,331.55,11,2021,Completo
571214,2021-10-14 12:56:00,14390.0,United Kingdom,451.0,879.8,10,2021,Completo
572617,2021-10-25 11:52:00,18272.0,United Kingdom,331.0,604.25,10,2021,Completo
C544831,2021-02-24 10:01:00,15146.0,United Kingdom,145.0,13.5,2,2021,Completo
574331,2021-11-04 09:24:00,13178.0,United Kingdom,264.0,262.26,11,2021,Completo
540993,2021-01-13 09:23:00,13284.0,United Kingdom,91.0,201.19,1,2021,Completo
536846,2020-12-02 19:59:00,14573.0,United Kingdom,134.0,413.1,12,2020,Completo
C542643,2021-01-31 11:29:00,13615.0,United Kingdom,145.0,17.7,1,2021,Completo
537863,2020-12-08 16:29:00,14030.0,United Kingdom,1.0,5.95,12,2020,Completo
C572346,2021-10-24 10:58:00,,United Kingdom,145.0,49.65,10,2021,Incompleto
575737,2021-11-11 08:59:00,14789.0,United Kingdom,116.0,197.64,11,2021,Completo
559390,2021-07-08 10:46:00,,United Kingdom,145.0,0.0,7,2021,Incompleto
C548460,2021-03-31 11:58:00,16801.0,United Kingdom,145.0,751.9,3,2021,Completo
541483,2021-01-18 12:40:00,15395.0,United Kingdom,17.0,107.45,1,2021,Completo
571652,2021-10-18 12:17:00,,Hong Kong,236.0,423.42,10,2021,Incompleto
547912,2021-03-28 12:27:00,18010.0,United Kingdom,60.0,174.8,3,2021,Completo
C580707,2021-12-05 16:32:00,12957.0,United Kingdom,145.0,9.9,12,2021,Completo
576074,2021-11-13 16:14:00,13178.0,United Kingdom,168.0,306.48,11,2021,Completo
538161,2020-12-09 17:25:00,,United Kingdom,145.0,0.0,12,2020,Incompleto
572096,2021-10-20 15:20:00,16813.0,United Kingdom,189.0,244.55,10,2021,Completo
564437,2021-08-25 12:10:00,13320.0,United Kingdom,361.0,472.54,8,2021,Completo
571283,2021-10-16 13:51:00,16533.0,United Kingdom,375.0,610.89,10,2021,Completo
580129,2021-12-01 18:03:00,17426.0,United Kingdom,447.0,634.21,12,2021,Completo
C553568,2021-05-18 09:20:00,13650.0,United Kingdom,145.0,27.0,5,2021,Completo
547839,2021-03-27 10:54:00,12916.0,United Kingdom,280.0,649.78,3,2021,Completo
576076,2021-11-13 16:18:00,14382.0,United Kingdom,1237.0,626.07,11,2021,Completo
538128,2020-12-09 15:54:00,,United Kingdom,46.0,0.0,12,2020,Incompleto
C538803,2020-12-14 11:55:00,16262.0,United Kingdom,145.0,31.65,12,2020,Completo
C543375,2021-02-07 15:09:00,16321.0,Australia,145.0,67.95,2,2021,Completo
555011,2021-05-31 10:43:00,16168.0,United Kingdom,20.0,75.0,5,2021,Completo
556803,2021-06-14 14:57:00,,United Kingdom,459.0,2274.39,6,2021,Incompleto
558035,2021-06-24 12:30:00,15258.0,United Kingdom,64.0,307.5,6,2021,Completo
578704,2021-11-25 11:12:00,18172.0,United Kingdom,160.0,408.0,11,2021,Completo
545015,2021-02-25 13:40:00,13742.0,United Kingdom,51.0,176.05,2,2021,Completo
578373,2021-11-24 11:19:00,17451.0,United Kingdom,286.0,339.73,11,2021,Completo
558768,2021-07-03 13:33:00,15952.0,United Kingdom,21.0,95.15,7,2021,Completo
543993,2021-02-15 10:40:00,17612.0,United Kingdom,178.0,305.46,2,2021,Completo
578273,2021-11-23 13:41:00,14335.0,Germany,39.0,109.01,11,2021,Completo
557570,2021-06-21 10:48:00,15998.0,United Kingdom,269.0,329.84,6,2021,Completo
540828,2021-01-11 14:36:00,,United Kingdom,24.0,145.34,1,2021,Incompleto
C567352,2021-09-19 16:13:00,,Hong Kong,145.0,2653.95,9,2021,Incompleto
543555,2021-02-10 10:18:00,17686.0,United Kingdom,616.0,1592.61,2,2021,Completo
550777,2021-04-20 13:35:00,16558.0,United Kingdom,371.0,307.16,4,2021,Completo
C556272,2021-06-09 19:43:00,15159.0,United Kingdom,145.0,8.85,6,2021,Completo
551525,2021-05-01 12:37:00,14667.0,United Kingdom,274.0,439.85,5,2021,Completo
C556787,2021-06-14 13:26:00,16745.0,United Kingdom,145.0,23.6,6,2021,Completo
C568572,2021-09-28 09:06:00,15194.0,United Kingdom,145.0,9.31,9,2021,Completo
559638,2021-07-11 12:17:00,17381.0,United Kingdom,264.0,251.68,7,2021,Completo
568145,2021-09-25 11:30:00,12388.0,Australia,478.0,825.92,9,2021,Completo
565372,2021-09-02 15:05:00,17090.0,United Kingdom,48.0,162.72,9,2021,Completo
577174,2021-11-18 10:58:00,17841.0,United Kingdom,135.0,314.08,11,2021,Completo
555194,2021-06-01 11:13:00,16422.0,United Kingdom,524.0,588.36,6,2021,Completo
C580708,2021-12-05 16:33:00,14546.0,United Kingdom,145.0,15.0,12,2021,Completo
548551,2021-04-01 08:56:00,14886.0,United Kingdom,160.0,364.8,4,2021,Completo
563909,2021-08-21 12:36:00,15701.0,United Kingdom,479.0,857.0,8,2021,Completo
555557,2021-06-05 14:06:00,13682.0,United Kingdom,10.0,59.5,6,2021,Completo
572443,2021-10-24 12:10:00,14145.0,United Kingdom,180.0,891.0,10,2021,Completo
559835,2021-07-13 10:08:00,13509.0,United Kingdom,1.0,15.0,7,2021,Completo
554712,2021-05-26 10:43:00,16873.0,United Kingdom,218.0,546.88,5,2021,Completo
557130,2021-06-17 08:09:00,14005.0,United Kingdom,270.0,144.3,6,2021,Completo
C561212,2021-07-25 17:00:00,17175.0,United Kingdom,145.0,12.75,7,2021,Completo
579742,2021-11-30 14:34:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
C543671,2021-02-11 11:24:00,18087.0,United Kingdom,145.0,40.8,2,2021,Completo
578294,2021-11-23 14:37:00,16790.0,United Kingdom,31.0,91.45,11,2021,Completo
545518,2021-03-03 12:24:00,18218.0,United Kingdom,358.0,309.38,3,2021,Completo
570188,2021-10-07 15:13:00,13763.0,United Kingdom,728.0,1714.96,10,2021,Completo
564556,2021-08-25 19:48:00,12748.0,United Kingdom,18.0,66.87,8,2021,Completo
567201,2021-09-19 10:28:00,,United Kingdom,110.0,0.0,9,2021,Incompleto
547718,2021-03-25 09:39:00,17450.0,United Kingdom,24.0,57.6,3,2021,Completo
563564,2021-08-17 14:11:00,16633.0,United Kingdom,162.0,464.94,8,2021,Completo
559108,2021-07-06 11:42:00,13094.0,United Kingdom,192.0,223.68,7,2021,Completo
568389,2021-09-27 10:06:00,12971.0,United Kingdom,76.0,164.28,9,2021,Completo
537871,2020-12-08 17:20:00,12748.0,United Kingdom,123.0,167.09,12,2020,Completo
571061,2021-10-13 14:33:00,,United Kingdom,392.0,3049.0,10,2021,Incompleto
553048,2021-05-13 10:02:00,14291.0,United Kingdom,348.0,612.08,5,2021,Completo
576790,2021-11-16 13:59:00,12569.0,Germany,6.0,67.75,11,2021,Completo
575494,2021-11-10 09:08:00,17500.0,United Kingdom,7.0,288.0,11,2021,Completo
C546886,2021-03-17 18:13:00,12520.0,Germany,145.0,51.75,3,2021,Completo
558762,2021-07-03 13:05:00,15023.0,United Kingdom,41.0,406.18,7,2021,Completo
C559049,2021-07-05 15:50:00,12494.0,France,145.0,17.9,7,2021,Completo
C539948,2020-12-23 11:48:00,,EIRE,145.0,15.0,12,2020,Incompleto
573540,2021-10-31 12:51:00,,United Kingdom,2.0,10.5,10,2021,Incompleto
576191,2021-11-14 11:54:00,17377.0,United Kingdom,105.0,213.61,11,2021,Completo
580974,2021-12-06 15:17:00,14293.0,United Kingdom,282.0,307.15,12,2021,Completo
539993,2021-01-04 10:00:00,13313.0,United Kingdom,171.0,307.3,1,2021,Completo
579260,2021-11-29 08:41:00,14618.0,United Kingdom,143.0,257.4,11,2021,Completo
558894,2021-07-04 15:50:00,16344.0,United Kingdom,18.0,101.1,7,2021,Completo
574887,2021-11-07 14:13:00,13717.0,United Kingdom,212.0,187.48,11,2021,Completo
542729,2021-01-31 15:17:00,15194.0,United Kingdom,260.0,315.57,1,2021,Completo
555536,2021-06-05 12:28:00,17675.0,United Kingdom,86.0,239.46,6,2021,Completo
C544458,2021-02-20 13:48:00,14667.0,United Kingdom,145.0,4.05,2,2021,Completo
554465,2021-05-24 12:36:00,13534.0,United Kingdom,170.0,300.8,5,2021,Completo
C554685,2021-05-25 16:30:00,16161.0,United Kingdom,145.0,25.7,5,2021,Completo
544481,2021-02-21 10:36:00,18155.0,United Kingdom,91.0,113.93,2,2021,Completo
C554332,2021-05-23 17:14:00,14009.0,United Kingdom,145.0,9.68,5,2021,Completo
536698,2020-12-02 12:28:00,15363.0,United Kingdom,144.0,326.0,12,2020,Completo
553578,2021-05-18 10:39:00,13767.0,United Kingdom,136.0,356.16,5,2021,Completo
576774,2021-11-16 13:21:00,13131.0,United Kingdom,166.0,301.1,11,2021,Completo
540829,2021-01-11 14:38:00,13784.0,United Kingdom,156.0,113.64,1,2021,Completo
561896,2021-07-31 15:22:00,15819.0,United Kingdom,225.0,408.33,7,2021,Completo
579469,2021-11-29 15:00:00,13068.0,United Kingdom,100.0,179.0,11,2021,Completo
C581470,2021-12-08 19:28:00,17924.0,United Kingdom,145.0,8.32,12,2021,Completo
538814,2020-12-14 12:30:00,15983.0,United Kingdom,140.0,324.72,12,2020,Completo
538095,2020-12-09 14:55:00,17097.0,Spain,67.0,174.72,12,2020,Completo
554072,2021-05-22 11:24:00,13555.0,United Kingdom,463.0,613.93,5,2021,Completo
556127,2021-06-09 10:23:00,12406.0,Denmark,793.0,1621.25,6,2021,Completo
546317,2021-03-11 09:07:00,14913.0,United Kingdom,484.0,314.96,3,2021,Completo
554705,2021-05-26 10:12:00,12910.0,United Kingdom,126.0,364.38,5,2021,Completo
579129,2021-11-28 12:31:00,17852.0,United Kingdom,15.0,44.35,11,2021,Completo
566021,2021-09-08 12:47:00,15306.0,United Kingdom,234.0,312.45,9,2021,Completo
569078,2021-09-30 11:41:00,14688.0,United Kingdom,137.0,234.73,9,2021,Completo
544917,2021-02-24 15:56:00,13751.0,United Kingdom,152.0,296.25,2,2021,Completo
572063,2021-10-20 12:57:00,14606.0,United Kingdom,68.0,112.24,10,2021,Completo
567667,2021-09-21 15:24:00,,United Kingdom,377.0,1427.4,9,2021,Incompleto
564365,2021-08-24 16:46:00,,United Kingdom,41.0,111.87,8,2021,Incompleto
575603,2021-11-10 12:29:00,18125.0,United Kingdom,109.0,197.85,11,2021,Completo
550123,2021-04-14 12:39:00,,United Kingdom,320.0,322.48,4,2021,Incompleto
550278,2021-04-15 13:15:00,,United Kingdom,599.0,2857.79,4,2021,Incompleto
563014,2021-08-11 12:17:00,13408.0,United Kingdom,228.0,383.96,8,2021,Completo
581266,2021-12-08 11:25:00,12621.0,Germany,992.0,1188.2,12,2021,Completo
562201,2021-08-03 12:31:00,14527.0,United Kingdom,40.0,166.72,8,2021,Completo
580833,2021-12-06 11:41:00,16764.0,United Kingdom,96.0,202.87,12,2021,Completo
540272,2021-01-06 11:57:00,,United Kingdom,145.0,0.0,1,2021,Incompleto
542863,2021-02-01 11:58:00,13494.0,United Kingdom,162.0,316.26,2,2021,Completo
C544118,2021-02-16 11:49:00,16306.0,United Kingdom,145.0,19.8,2,2021,Completo
550339,2021-04-17 15:40:00,17697.0,United Kingdom,93.0,338.95,4,2021,Completo
545149,2021-02-28 12:19:00,15062.0,United Kingdom,101.0,251.9,2,2021,Completo
558344,2021-06-28 14:44:00,,United Kingdom,4.0,0.0,6,2021,Incompleto
552045,2021-05-06 09:22:00,18241.0,United Kingdom,241.0,365.83,5,2021,Completo
C547838,2021-03-27 10:47:00,12916.0,United Kingdom,145.0,23.8,3,2021,Completo
563618,2021-08-18 09:48:00,15400.0,United Kingdom,32.0,67.2,8,2021,Completo
560555,2021-07-19 13:01:00,14178.0,United Kingdom,121.0,115.52,7,2021,Completo
538037,2020-12-09 13:05:00,17430.0,United Kingdom,60.0,112.6,12,2020,Completo
569110,2021-09-30 12:44:00,17675.0,United Kingdom,396.0,1025.78,9,2021,Completo
C548628,2021-04-01 12:19:00,13184.0,United Kingdom,145.0,22.5,4,2021,Completo
559127,2021-07-06 12:33:00,15971.0,United Kingdom,145.0,301.9,7,2021,Completo
C544576,2021-02-21 14:01:00,,United Kingdom,145.0,149.16,2,2021,Incompleto
574708,2021-11-06 14:14:00,17107.0,United Kingdom,10.0,70.8,11,2021,Completo
572380,2021-10-24 11:51:00,16019.0,United Kingdom,322.0,416.7,10,2021,Completo
579300,2021-11-29 11:30:00,14667.0,United Kingdom,308.0,374.9,11,2021,Completo
547674,2021-03-24 13:59:00,15835.0,United Kingdom,88.0,187.2,3,2021,Completo
C560818,2021-07-21 10:52:00,17811.0,United Kingdom,145.0,7.47,7,2021,Completo
564557,2021-08-25 19:55:00,17576.0,United Kingdom,35.0,80.18,8,2021,Completo
562770,2021-08-09 11:56:00,17139.0,United Kingdom,708.0,1256.95,8,2021,Completo
C560699,2021-07-20 12:32:00,13217.0,United Kingdom,145.0,3.4,7,2021,Completo
553141,2021-05-13 13:01:00,15907.0,United Kingdom,157.0,251.18,5,2021,Completo
552979,2021-05-12 14:49:00,,United Kingdom,145.0,0.0,5,2021,Incompleto
551698,2021-05-03 13:52:00,13694.0,United Kingdom,645.0,1132.95,5,2021,Completo
579900,2021-12-01 08:34:00,15951.0,United Kingdom,139.0,333.05,12,2021,Completo
546928,2021-03-18 10:16:00,17685.0,United Kingdom,196.0,326.5,3,2021,Completo
569361,2021-10-03 14:59:00,16183.0,United Kingdom,113.0,338.71,10,2021,Completo
557848,2021-06-23 10:52:00,15220.0,United Kingdom,78.0,88.62,6,2021,Completo
543623,2021-02-10 15:24:00,16405.0,United Kingdom,184.0,160.4,2,2021,Completo
556091,2021-06-08 15:25:00,,United Kingdom,54.0,410.52,6,2021,Incompleto
562606,2021-08-08 11:28:00,13552.0,United Kingdom,24.0,19.92,8,2021,Completo
565472,2021-09-05 10:15:00,16255.0,United Kingdom,277.0,385.04,9,2021,Completo
553868,2021-05-19 14:24:00,16998.0,United Kingdom,48.0,189.6,5,2021,Completo
566396,2021-09-12 12:51:00,14292.0,United Kingdom,268.0,553.74,9,2021,Completo
571730,2021-10-19 09:48:00,16851.0,United Kingdom,83.0,111.09,10,2021,Completo
561002,2021-07-22 14:39:00,13750.0,United Kingdom,96.0,325.44,7,2021,Completo
563945,2021-08-22 10:09:00,17581.0,United Kingdom,64.0,66.24,8,2021,Completo
C566468,2021-09-12 18:14:00,13319.0,United Kingdom,145.0,33.0,9,2021,Completo
C540367,2021-01-06 16:17:00,12413.0,France,145.0,54.0,1,2021,Completo
551532,2021-05-01 14:17:00,16554.0,United Kingdom,128.0,313.26,5,2021,Completo
554989,2021-05-29 13:50:00,15897.0,United Kingdom,116.0,102.34,5,2021,Completo
562447,2021-08-04 19:20:00,15251.0,United Kingdom,112.0,492.0,8,2021,Completo
578541,2021-11-24 15:01:00,14277.0,France,825.0,2079.37,11,2021,Completo
546137,2021-03-09 16:33:00,,United Kingdom,145.0,0.0,3,2021,Incompleto
556933,2021-06-15 15:42:00,,United Kingdom,2.0,0.0,6,2021,Incompleto
576926,2021-11-17 10:59:00,14113.0,United Kingdom,188.0,442.14,11,2021,Completo
545018,2021-02-25 13:53:00,14481.0,United Kingdom,234.0,302.86,2,2021,Completo
579011,2021-11-28 09:40:00,15078.0,United Kingdom,152.0,307.56,11,2021,Completo
C554529,2021-05-24 17:27:00,14226.0,United Kingdom,145.0,8.3,5,2021,Completo
540519,2021-01-09 12:12:00,12793.0,Portugal,230.0,413.68,1,2021,Completo
542409,2021-01-27 16:30:00,15311.0,United Kingdom,127.0,305.25,1,2021,Completo
544931,2021-02-24 18:59:00,13501.0,Switzerland,560.0,1340.32,2,2021,Completo
546662,2021-03-15 14:36:00,16782.0,United Kingdom,32.0,95.0,3,2021,Completo
577503,2021-11-20 12:34:00,18110.0,United Kingdom,86.0,236.3,11,2021,Completo
546130,2021-03-09 15:08:00,,United Kingdom,145.0,0.0,3,2021,Incompleto
551271,2021-04-27 12:39:00,17187.0,United Kingdom,144.0,203.95,4,2021,Completo
553235,2021-05-16 11:13:00,13018.0,United Kingdom,311.0,345.42,5,2021,Completo
572562,2021-10-25 09:07:00,13481.0,United Kingdom,281.0,443.23,10,2021,Completo
567148,2021-09-16 15:23:00,18225.0,United Kingdom,639.0,1188.18,9,2021,Completo
552970,2021-05-12 13:41:00,17388.0,United Kingdom,360.0,381.6,5,2021,Completo
C572299,2021-10-23 14:35:00,13598.0,United Kingdom,145.0,12.75,10,2021,Completo
554808,2021-05-26 13:01:00,17059.0,United Kingdom,154.0,329.01,5,2021,Completo
578312,2021-11-23 16:24:00,14032.0,United Kingdom,90.0,229.26,11,2021,Completo
539439,2020-12-17 15:14:00,13869.0,United Kingdom,156.0,323.62,12,2020,Completo
550210,2021-04-15 10:40:00,,United Kingdom,103.0,789.26,4,2021,Incompleto
551868,2021-05-04 16:29:00,12540.0,Spain,747.0,1380.11,5,2021,Completo
C541245,2021-01-16 12:40:00,15535.0,United Kingdom,145.0,51.0,1,2021,Completo
580166,2021-12-02 11:21:00,13495.0,United Kingdom,76.0,312.64,12,2021,Completo
579464,2021-11-29 14:51:00,15214.0,United Kingdom,104.0,179.7,11,2021,Completo
557504,2021-06-20 15:48:00,16839.0,United Kingdom,40.0,215.6,6,2021,Completo
